MN_No,MA_No,Pali_Chunk_ID,Han_Seg_ID,Mapping_Quality,Han_Fanout,Confidence_Tier,Emb_Sim_Combined,Lex_Overlap,Hyb_Similarity,P_Char_Len,H_Char_Len,Div_Score,Div_Type,Div_Confidence,Missing_Term_Score,Len_Asymmetry,Emb_Z,Sutta_Emb_Mean,Sutta_Emb_Std,Missing_Terms,Present_Terms,Pali_Text,Han_Text
119,98,MN.119.c037,MA.98.21,SOFT,2,3,0.1154,0.0,0.0693,127,29,0.9249,OMISSION,MEDIUM,1.0,2.131,1.075,0.1947,0.0738,pitisukhena|abhisandeti|parisandeti|paripureti|parippharati|nassa|kinci|sabbavato,,pītisukhena abhisandeti parisandeti paripūreti parippharati nāssa kiñci sabbāvato kāyassa samādhijena pītisukhena apphuṭaṃ hoti,膽 小便 猶如器盛若干種子 有目之士 悉見分明 謂稻 粟種
119,98,MN.119.c038,MA.98.22,SOFT,5,3,0.2374,0.2,0.2224,160,148,0.7021,SEMANTIC_DRIFT,MEDIUM,0.7778,0.112,-0.579,0.1947,0.0738,tassa|bhikkhu|puna|caparam|tatiyam|upasampajja|viharati,evampi|jhanam,tassa evaṃ appamattassa pe evampi bhikkhave bhikkhu kāyagatāsatiṃ bhāveti puna caparaṃ bhikkhave bhikkhu pītiyā ca virāgā pe tatiyaṃ jhānaṃ upasampajja viharati,蔓菁 芥子 如是比丘此身隨住 隨其好惡 從頭至足 觀見種種不淨充滿 我此身中有髮 髦 爪 齒 麤細薄膚 皮 肉 筋 骨 心 腎 肝 肺 大腸 小腸 脾 胃 摶糞 腦及腦根 淚 汗 涕 唾 膿 血 肪 髓 涎 膽 小便 如是比丘觀內身如身 觀外身如身 立念在身 有知有見 有明有達 是謂比丘觀身如身
119,98,MN.119.c039,MA.98.22,SOFT,5,3,0.2064,0.0,0.1238,148,148,0.8174,SEMANTIC_DRIFT,MEDIUM,1.0,0.0,-0.159,0.1947,0.0738,imameva|kayam|nippitikena|sukhena|abhisandeti|parisandeti|paripureti|parippharati,,so imameva kāyaṃ nippītikena sukhena abhisandeti parisandeti paripūreti parippharati nāssa kiñci sabbāvato kāyassa nippītikena sukhena apphuṭaṃ hoti,蔓菁 芥子 如是比丘此身隨住 隨其好惡 從頭至足 觀見種種不淨充滿 我此身中有髮 髦 爪 齒 麤細薄膚 皮 肉 筋 骨 心 腎 肝 肺 大腸 小腸 脾 胃 摶糞 腦及腦根 淚 汗 涕 唾 膿 血 肪 髓 涎 膽 小便 如是比丘觀內身如身 觀外身如身 立念在身 有知有見 有明有達 是謂比丘觀身如身
119,98,MN.119.c040,MA.98.23,SOFT,2,3,0.2731,0.0476,0.1829,238,49,0.8572,OMISSION,MEDIUM,1.0,2.28,-1.062,0.1947,0.0738,seyyathapi|tani|sitena|varina,,seyyathāpi bhikkhave uppaliniyaṃ vā paduminiyaṃ vā puṇḍarīkiniyaṃ vā appekaccāni uppalāni vā padumāni vā puṇḍarīkāni vā udake jātāni udake saṃvaḍḍhāni udakānuggatāni antonimuggaposīni tāni yāva caggā yāva ca mūlā sītena vārinā abhisannāni,牛 剝皮布 復次 比丘觀身如身 比丘者 觀彼死屍 或一 二日 至六 七日 烏鵄所啄 犲狼所食 火燒
119,98,MN.119.c041,MA.98.24,SOFT,4,3,0.2639,0.0833,0.1917,246,71,0.8375,OMISSION,MEDIUM,1.0,1.793,-0.938,0.1947,0.0738,nassa|kinci|sitena|varina|apphutam|assa|evameva|bhikkhu,,parisannāni paripūrāni paripphuṭāni nāssa kiñci sabbāvataṃ uppalānaṃ vā padumānaṃ vā puṇḍarīkānaṃ vā sītena vārinā apphuṭaṃ assa evameva kho bhikkhave bhikkhu imameva kāyaṃ nippītikena sukhena abhisandeti parisandeti paripūreti parippharati nāssa,埋地 悉腐爛壞 見已自比 今我此身亦復如是 俱有此法 終不得離 如是比丘觀內身如身 觀外身如身 立念在身 有知有見 有明有達 是謂比丘觀身如身
119,98,MN.119.c042,MA.98.25,SOFT,2,3,0.1284,0.0,0.0771,57,26,0.8864,SEMANTIC_DRIFT,MEDIUM,1.0,1.132,0.898,0.1947,0.0738,kinci|sabbavato|kayassa|nippitikena|sukhena|apphutam|hoti,,kiñci sabbāvato kāyassa nippītikena sukhena apphuṭaṃ hoti,復次 比丘觀身如身 比丘者 如本見息道骸骨青色 爛腐
119,98,MN.119.c044,MA.98.27,SOFT,5,3,0.1982,0.0,0.1189,148,31,0.8959,OMISSION,MEDIUM,1.0,2.255,-0.047,0.1947,0.0738,imameva|kayam|parisuddhena|cetasa|pariyodatena|pharitva|nisinno|hoti,,so imameva kāyaṃ parisuddhena cetasā pariyodātena pharitvā nisinno hoti nāssa kiñci sabbāvato kāyassa parisuddhena cetasā pariyodātena apphuṭaṃ hoti,復次 比丘觀身如身 比丘者 如本見息道骨節解散 散在諸方 足骨
119,98,MN.119.c052,MA.98.30,SOFT,5,2,0.3953,0.1429,0.2943,241,92,0.6596,SEMANTIC_DRIFT,MEDIUM,0.6667,1.389,-2.718,0.1947,0.0738,evameva|tassa,labhati,evameva kho bhikkhave yassa kassaci kāyagatāsati abhāvitā abahulīkatā labhati tassa māro otāraṃ labhati tassa māro ārammaṇaṃ yassa kassaci bhikkhave kāyagatāsati bhāvitā bahulīkatā na tassa labhati māro otāraṃ na tassa labhati māro ārammaṇaṃ,欲 苦無欲覺 不苦不樂無欲覺時 便知覺不苦不樂無欲覺 如是比丘觀內覺如覺 觀外覺如覺 立念在覺 有知有見 有明有達 是謂比丘觀覺如覺 若比丘 比丘尼如是少少觀覺如覺者 是謂觀覺如覺念處
119,98,MN.119.c053,MA.98.30,SOFT,5,2,0.3925,0.0769,0.2663,216,92,0.7687,SEMANTIC_DRIFT,MEDIUM,1.0,1.231,-2.68,0.1947,0.0738,seyyathapi|puriso|labhetha|bhante,,seyyathāpi bhikkhave puriso lahukaṃ suttaguḷaṃ sabbasāramaye aggaḷaphalake pakkhipeyya taṃ kiṃ maññatha bhikkhave api nu so puriso taṃ lahukaṃ suttaguḷaṃ sabbasāramaye aggaḷaphalake labhetha otāra nti no hetaṃ bhante,欲 苦無欲覺 不苦不樂無欲覺時 便知覺不苦不樂無欲覺 如是比丘觀內覺如覺 觀外覺如覺 立念在覺 有知有見 有明有達 是謂比丘觀覺如覺 若比丘 比丘尼如是少少觀覺如覺者 是謂觀覺如覺念處
119,98,MN.119.c056,MA.98.32,SOFT,3,2,0.3279,0.0556,0.2189,217,181,0.7664,SEMANTIC_DRIFT,MEDIUM,1.0,0.262,-1.805,0.1947,0.0738,seyyathapi|udakassa|thapito|puriso|agaccheyya|labhetha|bhante,,seyyathāpi bhikkhave udakamaṇiko pūro udakassa samatittiko kākapeyyo ādhāre ṭhapito atha puriso āgaccheyya udakabhāraṃ ādāya taṃ kiṃ maññatha bhikkhave api nu so puriso labhetha udakassa nikkhepana nti no hetaṃ bhante,云何觀法如法念處 眼緣色生內結 比丘者 內實有結知內有結如真 內實無結知內無結如真 若未生內結而生者知如真 若已生內結滅不復生者知如真 如是耳 鼻 舌 身 意緣法生內結 比丘者 內實有結知內有結如真 內實無結知內無結如真 若未生內結而生者知如真 若已生內結滅不復生者知如真 如是比丘觀內法如法 觀外法如法 立念在法 有知有見 有明有達 是謂比丘觀法如法 謂內六處
119,98,MN.119.c060,MA.98.34,SOFT,4,2,0.3102,0.0476,0.2051,187,91,0.726,SEMANTIC_DRIFT,MEDIUM,0.75,1.039,-1.565,0.1947,0.0738,seyyathapi|assa|udakassa|puriso|agaccheyya|bhante,tamenam|yato,seyyathāpi bhikkhave same bhūmibhāge caturassā pokkharaṇī assa āḷibandhā pūrā udakassa samatittikā kākapeyyā tamenaṃ balavā puriso yato yato āḷiṃ muñceyya āgaccheyya udaka nti evaṃ bhante,調悔 內實有疑知有疑如真 內實無疑知無疑如真 若未生疑而生者知如真 若已生疑滅不復生者知如真 如是比丘觀內法如法 觀外法如法 立念在法 有知有見 有明有達 是謂比丘觀法如法 謂五蓋也
119,98,MN.119.c064,MA.98.36,SOFT,4,2,0.3849,0.0,0.2309,346,151,0.7859,SEMANTIC_DRIFT,MEDIUM,1.0,1.196,-2.577,0.1947,0.0738,hoti|uppannam|viharati|uppannanam,,bhayabheravasaho hoti na ca taṃ bhayabheravaṃ sahati uppannaṃ bhayabheravaṃ abhibhuyya viharati khamo hoti sītassa uṇhassa jighacchāya pipāsāya ḍaṃsamakasavātātapasarīsapasamphassānaṃ duruttānaṃ durāgatānaṃ vacanapathānaṃ uppannānaṃ sārīrikānaṃ vedanānaṃ dukkhānaṃ tibbānaṃ kharānaṃ kaṭukānaṃ asātāna,法 精進 喜 息 定 比丘者 內實有捨覺支知有捨覺支如真 內實無捨覺支知無捨覺支如真 若未生捨覺支而生者知如真 若已生捨覺支便住不忘而不衰退 轉修增廣者知如真 如是比丘觀內法如法 觀外法如法 立念在法 有知有見 有明有達 是謂比丘觀法如法 謂七覺支 若有比丘 比丘尼如是少少觀法如法者 是謂觀法如法念處
119,98,MN.119.c065,MA.98.36,SOFT,4,2,0.3339,0.0,0.2004,246,151,0.7299,SEMANTIC_DRIFT,MEDIUM,0.8,0.704,-1.886,0.1947,0.0738,hoti|anekavihitam|hutva|vasam,kayena,catunnaṃ jhānānaṃ ābhicetasikānaṃ diṭṭhadhammasukhavihārānaṃ nikāmalābhī hoti akicchalābhī akasiralābhī so anekavihitaṃ iddhividhaṃ paccānubhoti ekopi hutvā bahudhā hoti bahudhāpi hutvā eko hoti āvibhāvaṃ pe yāva brahmalokāpi kāyena vasaṃ vatteti,法 精進 喜 息 定 比丘者 內實有捨覺支知有捨覺支如真 內實無捨覺支知無捨覺支如真 若未生捨覺支而生者知如真 若已生捨覺支便住不忘而不衰退 轉修增廣者知如真 如是比丘觀內法如法 觀外法如法 立念在法 有知有見 有明有達 是謂比丘觀法如法 謂七覺支 若有比丘 比丘尼如是少少觀法如法者 是謂觀法如法念處
119,98,MN.119.c066,MA.98.37,SOFT,3,3,0.2634,0.0,0.158,166,34,0.7709,OMISSION,MEDIUM,0.6667,2.288,-0.931,0.1947,0.0738,cetasa|pajanati,santike,dibbāya sotadhātuyā visuddhāya atikkantamānusikāya ubho sadde suṇāti dibbe ca mānuse ca ye dūre santike ca pe parasattānaṃ parapuggalānaṃ cetasā ceto paricca pajānāti,若有比丘 比丘尼七年立心正住四念處者 彼必得二果 或現法得究竟智 或
119,98,MN.119.c067,MA.98.37,SOFT,3,2,0.2887,0.0,0.1732,377,34,0.8845,OMISSION,MEDIUM,1.0,3.471,-1.274,0.1947,0.0738,cittam|citta|pajanati|anuttaram,,sarāgaṃ vā cittaṃ sarāgaṃ citta nti pajānāti vītarāgaṃ vā cittaṃ pe sadosaṃ vā cittaṃ vītadosaṃ vā cittaṃ samohaṃ vā cittaṃ vītamohaṃ vā cittaṃ saṃkhittaṃ vā cittaṃ vikkhittaṃ vā cittaṃ mahaggataṃ vā cittaṃ amahaggataṃ vā cittaṃ sauttaraṃ vā cittaṃ anuttaraṃ vā cittaṃ samāhitaṃ vā cittaṃ asamāhitaṃ ,若有比丘 比丘尼七年立心正住四念處者 彼必得二果 或現法得究竟智 或
119,98,MN.119.c068,MA.98.38,SOFT,3,2,0.342,0.0,0.2052,297,177,0.5481,UNCERTAIN,MEDIUM,0.2,0.747,-1.996,0.1947,0.0738,anussarati|seyyathidam|pajanati,anekavihitam|pubbenivasam|ekampi|dvepi|sakaram,so anekavihitaṃ pubbenivāsaṃ anussarati seyyathidaṃ ekampi jātiṃ dvepi jātiyo pe iti sākāraṃ sauddesaṃ anekavihitaṃ pubbenivāsaṃ anussarati dibbena cakkhunā visuddhena atikkantamānusakena satte passati cavamāne upapajjamāne hīne paṇīte suvaṇṇe dubbaṇṇe sugate duggate yathākammūpage satte pajānāti,有餘得阿那含 置七年 六五四三二一年 若有比丘 比丘尼七月立心正住四念處者 彼必得二果 或現法得究竟智 或有餘得阿那含 置七月 六五四三二一月 若有比丘 比丘尼七日七夜立心正住四念處者 彼必得二果 或現法得究竟智 或有餘得阿那含 置七日七夜 六五四三二 置一日一夜 若有比丘 比丘尼少少須臾頃立心正住四念處者 彼朝行如是 暮必得昇進 暮行如是 朝必得昇進
119,98,MN.119.c069,MA.98.38,SOFT,3,2,0.3907,0.0741,0.264,284,177,0.7516,SEMANTIC_DRIFT,MEDIUM,1.0,0.682,-2.656,0.1947,0.0738,asavanam|dittheva|dhamme|sayam|upasampajja|viharati|idamavoca|bhagava,,āsavānaṃ khayā anāsavaṃ cetovimuttiṃ paññāvimuttiṃ diṭṭheva dhamme sayaṃ abhiññā sacchikatvā upasampajja viharati kāyagatāya bhikkhave satiyā āsevitāya bhāvitāya bahulīkatāya yānīkatāya vatthukatāya anuṭṭhitāya paricitāya susamāraddhāya ime dasānisaṃsā pāṭikaṅkhā ti idamavoca bhagavā,有餘得阿那含 置七年 六五四三二一年 若有比丘 比丘尼七月立心正住四念處者 彼必得二果 或現法得究竟智 或有餘得阿那含 置七月 六五四三二一月 若有比丘 比丘尼七日七夜立心正住四念處者 彼必得二果 或現法得究竟智 或有餘得阿那含 置七日七夜 六五四三二 置一日一夜 若有比丘 比丘尼少少須臾頃立心正住四念處者 彼朝行如是 暮必得昇進 暮行如是 朝必得昇進
119,98,MN.119.c070,MA.98.39,SOFT,2,2,0.2925,0.2,0.2555,51,18,0.5531,UNCERTAIN,MEDIUM,0.2,1.503,-1.325,0.1947,0.0738,bhikkhu,attamana|bhagavato|bhasitam|abhinandunti,attamanā te bhikkhū bhagavato bhāsitaṃ abhinandunti,佛說如是 彼諸比丘聞佛所說 歡喜奉行
121,190,MN.121.c002,MA.190.2,SOFT,2,2,0.3307,0.1923,0.2754,255,40,0.7112,OMISSION,MEDIUM,0.6429,2.672,-1.422,0.1719,0.1117,nisinno|ayasma|anando|bhante|bhagava|viharati|tattha|bhagavato,ekamantam|bhagavantam|etadavoca|nama|ananda,ekamantaṃ nisinno kho āyasmā ānando bhagavantaṃ etadavoca ekamidaṃ bhante samayaṃ bhagavā sakkesu viharati nagarakaṃ nāma sakyānaṃ nigamo tattha me bhante bhagavato sammukhā sutaṃ sammukhā paṭiggahitaṃ suññatāvihārenāhaṃ ānanda etarahi bahulaṃ viharāmī ti,爾時 尊者阿難則於晡時從燕坐起 往詣佛所 稽首佛足 却住一面 白曰 世尊一時遊行
121,190,MN.121.c003,MA.190.2,SOFT,2,3,0.2525,0.0625,0.1765,198,40,0.7634,OMISSION,MEDIUM,0.6667,2.307,-0.722,0.1719,0.1117,bhante|etam,ananda,kacci metaṃ bhante sussutaṃ suggahitaṃ sumanasikataṃ sūpadhārita nti taggha te etaṃ ānanda sussutaṃ suggahitaṃ sumanasikataṃ sūpadhāritaṃ pubbepāhaṃ ānanda etarahipi suññatāvihārena bahulaṃ viharāmi,爾時 尊者阿難則於晡時從燕坐起 往詣佛所 稽首佛足 却住一面 白曰 世尊一時遊行
121,190,MN.121.c004,MA.190.3,SOFT,4,2,0.2959,0.0435,0.1949,307,46,0.7517,OMISSION,MEDIUM,0.625,2.739,-1.111,0.1719,0.1117,seyyathapi|ayam|paticca|evameva|bhikkhu,ananda|atthi|yadidam,seyyathāpi ānanda ayaṃ migāramātupāsādo suñño hatthigavassavaḷavena suñño jātarūparajatena suñño itthipurisasannipātena atthi cevidaṃ asuññataṃ yadidaṃ bhikkhusaṅghaṃ paṭicca ekattaṃ evameva kho ānanda bhikkhu amanasikaritvā gāmasaññaṃ amanasikaritvā manussasaññaṃ araññasaññaṃ paṭicca manasi karoti ,釋中 城名釋都邑 我於爾時從世尊聞說如是義 阿難 我多行空 彼世尊所說 我善知 善受 為善持
121,190,MN.121.c005,MA.190.3,SOFT,4,3,0.2116,0.0,0.127,258,46,0.7183,OMISSION,MEDIUM,0.4,2.488,-0.356,0.1719,0.1117,tassa|cittam|pajanati|paticca,assu|daratha|tedha|santi|atthi,tassa araññasaññāya cittaṃ pakkhandati pasīdati santiṭṭhati adhimuccati so evaṃ pajānāti ye assu darathā gāmasaññaṃ paṭicca tedha na santi ye assu darathā manussasaññaṃ paṭicca tedha na santi atthi cevāyaṃ darathamattā yadidaṃ araññasaññaṃ paṭicca ekatta nti,釋中 城名釋都邑 我於爾時從世尊聞說如是義 阿難 我多行空 彼世尊所說 我善知 善受 為善持
121,190,MN.121.c006,MA.190.3,SOFT,4,3,0.2044,0.0,0.1226,285,46,0.8393,OMISSION,MEDIUM,0.7778,2.631,-0.291,0.1719,0.1117,sunnamidam|pajanati|paticca|tattha|hoti|tena|samanupassati,atthi|yadidam,so suññamidaṃ saññāgataṃ gāmasaññāyā ti pajānāti suññamidaṃ saññāgataṃ manussasaññāyā ti pajānāti atthi cevidaṃ asuññataṃ yadidaṃ araññasaññaṃ paṭicca ekatta nti iti yañhi kho tattha na hoti tena taṃ suññaṃ samanupassati yaṃ pana tattha avasiṭṭhaṃ hoti taṃ santamidaṃ atthī ti pajānāti,釋中 城名釋都邑 我於爾時從世尊聞說如是義 阿難 我多行空 彼世尊所說 我善知 善受 為善持
121,190,MN.121.c007,MA.190.3,SOFT,4,2,0.302,0.04,0.1972,282,46,0.8155,OMISSION,MEDIUM,0.8571,2.616,-1.165,0.1719,0.1117,puna|caparam|bhikkhu|paticca|tassa|cittam,ananda,evampissa esā ānanda yathābhuccā avipallatthā parisuddhā suññatāvakkanti bhavati puna caparaṃ ānanda bhikkhu amanasikaritvā manussasaññaṃ amanasikaritvā araññasaññaṃ pathavīsaññaṃ paṭicca manasi karoti ekattaṃ tassa pathavīsaññāya cittaṃ pakkhandati pasīdati santiṭṭhati adhimuccati,釋中 城名釋都邑 我於爾時從世尊聞說如是義 阿難 我多行空 彼世尊所說 我善知 善受 為善持
121,190,MN.121.c009,MA.190.5,SOFT,4,3,0.255,0.0,0.153,262,162,0.6411,UNCERTAIN,MEDIUM,0.4,0.694,-0.744,0.1719,0.1117,tassa|cittam|pajanati|paticca,assu|daratha|tedha|santi|atthi,tassa pathavīsaññāya cittaṃ pakkhandati pasīdati santiṭṭhati adhimuccati so evaṃ pajānāti ye assu darathā manussasaññaṃ paṭicca tedha na santi ye assu darathā araññasaññaṃ paṭicca tedha na santi atthi cevāyaṃ darathamattā yadidaṃ pathavīsaññaṃ paṭicca ekatta nti,爾時 世尊答曰 阿難 彼我所說 汝實善知 善受 善持 所以者何 我從爾時及至於今 多行空也 阿難 如此鹿子母堂 空無象 馬 牛 羊 財物 穀米 奴婢 然有不空 唯比丘眾 是為 阿難 若此中無者 以此故我見是空 若此有餘者 我見真實有 阿難 是謂行真實 空 不顛倒也 阿難 比丘若欲多行空者 彼比丘莫念村想 莫念人想 當數念一
121,190,MN.121.c010,MA.190.5,SOFT,4,2,0.2815,0.05,0.1889,288,162,0.7051,SEMANTIC_DRIFT,MEDIUM,0.6667,0.83,-0.982,0.1719,0.1117,sunnamidam|pajanati|paticca|tattha|hoti|tena,atthi|yadidam|samanupassati,so suññamidaṃ saññāgataṃ manussasaññāyā ti pajānāti suññamidaṃ saññāgataṃ araññasaññāyā ti pajānāti atthi cevidaṃ asuññataṃ yadidaṃ pathavīsaññaṃ paṭicca ekatta nti iti yañhi kho tattha na hoti tena taṃ suññaṃ samanupassati yaṃ pana tattha avasiṭṭhaṃ hoti taṃ santamidaṃ atthī ti pajānāti,爾時 世尊答曰 阿難 彼我所說 汝實善知 善受 善持 所以者何 我從爾時及至於今 多行空也 阿難 如此鹿子母堂 空無象 馬 牛 羊 財物 穀米 奴婢 然有不空 唯比丘眾 是為 阿難 若此中無者 以此故我見是空 若此有餘者 我見真實有 阿難 是謂行真實 空 不顛倒也 阿難 比丘若欲多行空者 彼比丘莫念村想 莫念人想 當數念一
121,190,MN.121.c011,MA.190.5,SOFT,4,2,0.363,0.12,0.2658,300,162,0.7176,SEMANTIC_DRIFT,MEDIUM,0.8571,0.889,-1.712,0.1719,0.1117,puna|caparam|bhikkhu|paticca|tassa|cittam,ananda,evampissa esā ānanda yathābhuccā avipallatthā parisuddhā suññatāvakkanti bhavati puna caparaṃ ānanda bhikkhu amanasikaritvā araññasaññaṃ amanasikaritvā pathavīsaññaṃ ākāsānañcāyatanasaññaṃ paṭicca manasi karoti ekattaṃ tassa ākāsānañcāyatanasaññāya cittaṃ pakkhandati pasīdati santiṭṭhati adhimuccati,爾時 世尊答曰 阿難 彼我所說 汝實善知 善受 善持 所以者何 我從爾時及至於今 多行空也 阿難 如此鹿子母堂 空無象 馬 牛 羊 財物 穀米 奴婢 然有不空 唯比丘眾 是為 阿難 若此中無者 以此故我見是空 若此有餘者 我見真實有 阿難 是謂行真實 空 不顛倒也 阿難 比丘若欲多行空者 彼比丘莫念村想 莫念人想 當數念一
121,190,MN.121.c012,MA.190.5,SOFT,4,3,0.2698,0.0,0.1619,198,162,0.5767,UNCERTAIN,MEDIUM,0.25,0.29,-0.877,0.1719,0.1117,pajanati|paticca,assu|daratha|tedha|santi|atthi,so evaṃ pajānāti ye assu darathā araññasaññaṃ paṭicca tedha na santi ye assu darathā pathavīsaññaṃ paṭicca tedha na santi atthi cevāyaṃ darathamattā yadidaṃ ākāsānañcāyatanasaññaṃ paṭicca ekatta nti,爾時 世尊答曰 阿難 彼我所說 汝實善知 善受 善持 所以者何 我從爾時及至於今 多行空也 阿難 如此鹿子母堂 空無象 馬 牛 羊 財物 穀米 奴婢 然有不空 唯比丘眾 是為 阿難 若此中無者 以此故我見是空 若此有餘者 我見真實有 阿難 是謂行真實 空 不顛倒也 阿難 比丘若欲多行空者 彼比丘莫念村想 莫念人想 當數念一
121,190,MN.121.c013,MA.190.6,SOFT,3,2,0.3135,0.05,0.2081,297,113,0.6777,UNCERTAIN,MEDIUM,0.5556,1.394,-1.268,0.1719,0.1117,sunnamidam|pajanati|tattha|hoti|tena,atthi|yadidam|paticca|samanupassati,so suññamidaṃ saññāgataṃ araññasaññāyā ti pajānāti suññamidaṃ saññāgataṃ pathavīsaññāyā ti pajānāti atthi cevidaṃ asuññataṃ yadidaṃ ākāsānañcāyatanasaññaṃ paṭicca ekatta nti iti yañhi kho tattha na hoti tena taṃ suññaṃ samanupassati yaṃ pana tattha avasiṭṭhaṃ hoti taṃ santamidaṃ atthī ti pajānāti,無事想 彼如是知空於村想 空於人想 然有不空 唯一無事想 若有疲勞 因村想故 我無是也 若有疲勞 因人想故 我亦無是 唯有疲勞 因一無事想故 若彼中無者 以此故 彼見是空 若彼有餘者 彼見真實有 阿難 是謂行真實 空 不顛倒也
121,190,MN.121.c014,MA.190.6,SOFT,3,3,0.2641,0.1111,0.2029,228,113,0.6859,UNCERTAIN,MEDIUM,0.6,1.013,-0.826,0.1719,0.1117,puna|caparam|bhikkhu,ananda|paticca,evampissa esā ānanda yathābhuccā avipallatthā parisuddhā suññatāvakkanti bhavati puna caparaṃ ānanda bhikkhu amanasikaritvā pathavīsaññaṃ amanasikaritvā ākāsānañcāyatanasaññaṃ viññāṇañcāyatanasaññaṃ paṭicca manasi karoti ekattaṃ,無事想 彼如是知空於村想 空於人想 然有不空 唯一無事想 若有疲勞 因村想故 我無是也 若有疲勞 因人想故 我亦無是 唯有疲勞 因一無事想故 若彼中無者 以此故 彼見是空 若彼有餘者 彼見真實有 阿難 是謂行真實 空 不顛倒也
121,190,MN.121.c015,MA.190.6,SOFT,3,3,0.2584,0.0,0.155,290,113,0.632,UNCERTAIN,MEDIUM,0.3,1.36,-0.775,0.1719,0.1117,tassa|cittam|pajanati,assu|daratha|paticca|tedha|santi,tassa viññāṇañcāyatanasaññāya cittaṃ pakkhandati pasīdati santiṭṭhati adhimuccati so evaṃ pajānāti ye assu darathā pathavīsaññaṃ paṭicca tedha na santi ye assu darathā ākāsānañcāyatanasaññaṃ paṭicca tedha na santi atthi cevāyaṃ darathamattā yadidaṃ viññāṇañcāyatanasaññaṃ paṭicca ekatta nti,無事想 彼如是知空於村想 空於人想 然有不空 唯一無事想 若有疲勞 因村想故 我無是也 若有疲勞 因人想故 我亦無是 唯有疲勞 因一無事想故 若彼中無者 以此故 彼見是空 若彼有餘者 彼見真實有 阿難 是謂行真實 空 不顛倒也
121,190,MN.121.c016,MA.190.7,SOFT,3,3,0.1684,0.0833,0.1344,183,52,0.7565,OMISSION,MEDIUM,0.6,1.815,0.031,0.1719,0.1117,sunnamidam|pajanati|paticca,atthi|yadidam,so suññamidaṃ saññāgataṃ pathavīsaññāyā ti pajānāti suññamidaṃ saññāgataṃ ākāsānañcāyatanasaññāyā ti pajānāti atthi cevidaṃ asuññataṃ yadidaṃ viññāṇañcāyatanasaññaṃ paṭicca ekatta nti,復次 阿難 比丘若欲多行空者 彼比丘莫念人想 莫念無事想 當數念一地想 彼比丘若見此地有高下 有蛇聚 有
121,190,MN.121.c017,MA.190.7,SOFT,3,3,0.2106,0.1176,0.1734,204,52,0.7723,OMISSION,MEDIUM,0.7143,1.972,-0.347,0.1719,0.1117,tattha|hoti|tena|samanupassati|pajanati,atthi|ananda,iti yañhi kho tattha na hoti tena taṃ suññaṃ samanupassati yaṃ pana tattha avasiṭṭhaṃ hoti taṃ santamidaṃ atthī ti pajānāti evampissa esā ānanda yathābhuccā avipallatthā parisuddhā suññatāvakkanti bhavati,復次 阿難 比丘若欲多行空者 彼比丘莫念人想 莫念無事想 當數念一地想 彼比丘若見此地有高下 有蛇聚 有
121,190,MN.121.c018,MA.190.7,SOFT,3,2,0.3283,0.1053,0.2391,236,52,0.7775,OMISSION,MEDIUM,0.8571,2.182,-1.401,0.1719,0.1117,puna|caparam|bhikkhu|paticca|tassa|cittam,ananda,puna caparaṃ ānanda bhikkhu amanasikaritvā ākāsānañcāyatanasaññaṃ amanasikaritvā viññāṇañcāyatanasaññaṃ ākiñcaññāyatanasaññaṃ paṭicca manasi karoti ekattaṃ tassa ākiñcaññāyatanasaññāya cittaṃ pakkhandati pasīdati santiṭṭhati adhimuccati,復次 阿難 比丘若欲多行空者 彼比丘莫念人想 莫念無事想 當數念一地想 彼比丘若見此地有高下 有蛇聚 有
121,190,MN.121.c020,MA.190.9,SOFT,2,3,0.1762,0.0,0.1057,191,58,0.8868,OMISSION,MEDIUM,1.0,1.719,-0.039,0.1719,0.1117,sunnamidam|pajanati|atthi|yadidam|paticca,,so suññamidaṃ saññāgataṃ ākāsānañcāyatanasaññāyā ti pajānāti suññamidaṃ saññāgataṃ viññāṇañcāyatanasaññāyā ti pajānāti atthi cevidaṃ asuññataṃ yadidaṃ ākiñcaññāyatanasaññaṃ paṭicca ekatta nti,挓已 無皺無縮 若見此地有高下 有蛇聚 有棘刺叢 有沙有石 山嶮深河 莫念彼也 若見此地平正如掌 觀望處好 當數念彼
121,190,MN.121.c021,MA.190.9,SOFT,2,3,0.2389,0.0588,0.1669,204,58,0.8532,OMISSION,MEDIUM,1.0,1.814,-0.6,0.1719,0.1117,tattha|hoti|tena|samanupassati|atthi|pajanati|ananda,,iti yañhi kho tattha na hoti tena taṃ suññaṃ samanupassati yaṃ pana tattha avasiṭṭhaṃ hoti taṃ santamidaṃ atthī ti pajānāti evampissa esā ānanda yathābhuccā avipallatthā parisuddhā suññatāvakkanti bhavati,挓已 無皺無縮 若見此地有高下 有蛇聚 有棘刺叢 有沙有石 山嶮深河 莫念彼也 若見此地平正如掌 觀望處好 當數念彼
